Gene,p_value,fold_change
200716_x_at,2.48938076479008e-08,2416.8288604651166
200717_x_at,2.6814570183117953e-10,3423.5046511627907
200718_s_at,7.280515028548771e-10,1974.2881395348832
200719_at,0.4642865571114586,76.9279302325582
200720_s_at,0.750206088873341,17.91253488372098
200721_s_at,7.842161542539373e-09,335.6175348837212
200722_s_at,3.5943859945414186e-09,366.5231860465117
200723_s_at,3.527028801073383e-07,993.1187209302323
200724_at,2.8681226207683453e-06,705.532441860465
200725_x_at,8.659818360180494e-07,1822.2248139534881
200726_at,6.697114448576177e-09,1119.6026976744188
200727_s_at,3.720849850970154e-15,1008.413581395349
200728_at,1.174882350442791e-08,1257.809906976744
200729_s_at,0.006453629320379135,218.1058790697674
200730_s_at,6.619761185631652e-09,546.9217441860467
200731_s_at,1.2088818914994554e-05,242.83930232558134
200732_s_at,1.412957686584505e-07,899.7214883720931
200733_s_at,2.371289420510682e-10,612.490511627907
200734_s_at,1.0325513639232623e-05,319.92506976744187
200735_x_at,1.6012185712493914e-06,2120.116279069767
200736_s_at,0.00032524256911131753,899.0763279069765
200737_at,0.0001668965023280627,692.193646511628
200738_s_at,3.673135471449238e-10,1948.0683720930224
200739_s_at,2.9659042284751247e-05,177.51014418604652
200740_s_at,2.0532894580096183e-09,1317.3200000000002
200741_s_at,0.00031525079191068,1708.3102325581394
200742_s_at,1.1091044462424819e-11,904.859441860465
200743_s_at,2.8592893258576648e-11,1170.5288372093019
200744_s_at,6.934025992742798e-05,189.37214883720927
200745_s_at,7.075339033749378e-09,769.8930232558139
200746_s_at,3.0703387888771105e-10,930.1335348837204
200747_s_at,0.001523611859659282,35.72534883720931
200748_s_at,6.743880405218035e-05,1802.8863255813962
200749_at,0.004370220441014527,273.4615348837209
200750_s_at,0.00036363071791687464,775.0250325581395
200751_s_at,8.622749332158827e-09,310.409130232558
200752_s_at,0.8259059140590532,-2.9325302325581504
200753_x_at,3.930613157711454e-10,649.2491627906973
200754_x_at,0.00022195688472598162,886.4160697674417
200755_s_at,0.00021430075101793825,87.76940697674422
200756_x_at,3.6590088386750075e-07,340.4676744186046
200757_s_at,5.608954380215565e-08,723.1926046511633
200758_s_at,0.03216650602163028,114.73320930232552
200759_x_at,7.939837712364404e-09,1171.5326511627907
200760_s_at,1.1903491566000868e-09,767.2957906976742
200761_s_at,1.1995738066038303e-09,1594.2804651162792
200762_at,0.006706024563955487,898.4362325581392
200763_s_at,1.2342174790202877e-09,2402.5444186046507
200764_s_at,5.504238241468481e-05,270.88893720930236
200765_x_at,2.359794741275578e-07,1128.2968139534887
200766_at,0.014824367572821922,126.49687674418604
200767_s_at,2.1391911866089558e-11,606.6183023255817
200768_s_at,3.1381714686054912e-09,649.8285581395353
200769_s_at,0.0027499380962134113,136.75323023255817
200770_s_at,0.004976464710156514,280.25106976744183
200771_at,1.0724765212826335e-08,1192.9397441860465
200772_x_at,6.847880748242584e-08,938.6078372093016
200773_x_at,2.705507093839139e-06,1099.6723255813959
200774_at,7.553576052065444e-09,1460.538604651163
200775_s_at,2.1983649799991785e-05,722.1087674418604
200776_s_at,1.1203164776887044e-08,697.983372093023
200777_s_at,7.528335283267905e-06,944.5448372093022
200778_s_at,2.1601923235049714e-07,524.0836046511629
200779_at,0.0003195344321732872,975.4697674418603
200780_x_at,2.8316375242818942e-08,1895.3062093023264
200781_s_at,2.5247849831920225e-08,1916.281860465116
200782_at,4.5175536722945854e-08,1223.333069767442
200783_s_at,1.8496657268946375e-05,446.1026372093022
200784_s_at,1.6396413549651233e-05,101.99630232558133
200785_s_at,7.816016050875619e-11,473.59913953488365
200786_at,4.7515644404663915e-08,779.8154418604652
200787_s_at,8.015418747179639e-07,605.3093488372092
200788_s_at,3.5100735414183662e-06,1028.2200232558139
200789_at,2.0382798141518047e-06,792.2342093023252
200790_at,3.022428313085523e-08,1047.9240697674413
200791_s_at,0.05099382016078209,298.7814883720931
200792_at,9.561590069544274e-06,802.964558139535
200793_s_at,5.415326214950209e-07,771.981446511628
200794_x_at,7.874099083158855e-11,1781.8104651162785
200795_at,3.036585053540816e-06,1901.5041860465117
200796_s_at,0.00013504016341529934,24.926023255813945
200797_s_at,0.010118682406403508,560.4521162790704
200798_x_at,8.194192383641548e-10,797.8920697674421
200799_at,0.0324382562015573,977.8002325581392
200800_s_at,0.0072856972009537535,661.2562813953489
200801_x_at,0.0001336203540273635,1706.752139534884
